review_score,review_comment_message,review_creation_date,label,processed_review_comment
1,Porém não recebi e muito menos membros da minha família recebeu o produto. ,2018-05-29 00:00:00,0,porém não recebir pouco membro família receber produto .
5,Parabéns chegou dentro do prazo e produto de qualidades ,2017-12-05 00:00:00,1,parabéns chegar dentro prazo produto qualidade
5,Ótimo pruduto,2018-01-26 00:00:00,1,bom pruduto
5,Muito bom,2018-01-18 00:00:00,1,bom
5,Ótimo produto ,2018-01-20 00:00:00,1,bom produto
1,Não recebi o produto.e agora?,2018-05-30 00:00:00,0,não recebir produto.e agora ?
5,"otima loja, produto entregue antes do prazo previsto, recomendo a todos.",2018-01-20 00:00:00,1,"otimo loja , produto entregar antes prazo previsto , recomer todo ."
5,"Muito rapido e produto que eu esperava , reomendo",2018-04-06 00:00:00,1,"rapir produto esperar , reomer"
5,Produto ótima qualidade super rápido a entrega,2018-02-03 00:00:00,1,produto ótimo qualidade super rápido entregar
1,O controle não funcionou no azamerica s1005 ,2018-01-30 00:00:00,0,controle não funcionar azamerico s1005
5,"Chegou antes do prazo previsto para a entrega, 
Material excelente, nao faz barulho ao apertar para mudar de canal, e ainda me enviaram 4 pilhas para o controle.. amei... obrigada. ",2018-02-20 00:00:00,1,"chegar antes prazo prever entregar , material excelente , nao fazer barulho apertar mudar canal , ainda enviar 4 pilha controle .. ameir ... obrigado ."
5,recomendo a todos,2018-02-17 00:00:00,1,recomer todo
5,mto bom,2018-03-06 00:00:00,1,mto bom
5,"Excelente produto, recomendo.",2017-12-09 00:00:00,1,"excelente produto , recomer ."
5,"Produto como descrito, chegou antes do prazo final!",2018-03-28 00:00:00,1,"produto descazrr , chegar antes prazo final !"
1,"Não recebi minha encomenda é já mostrou pelo rastreamento q já foi entregue e até hoje nada.
",2018-05-25 00:00:00,0,não recebir encomenda mostrar rastreamento q entregar hoje nada .
1,Não funciona. Qualidade muito ruim,2018-03-09 00:00:00,0,não funcionar . qualidade ruim
5,recomendo sem duvida,2018-03-03 00:00:00,1,recomendo duver
5,o produto foi roubado a posse dos correios mais não culpo a loja...,2017-12-29 00:00:00,1,produto roubar posse correio não culpo loja ...
1,"Não recebi o produto até agora é não falaram nada como vai ficar, quando vou ter o dinheiro de volta ,ou o reenvio do produto porque tem quase 30 dias da compra e continuo sem saber. Não recomendo. ",2018-03-29 00:00:00,0,"não recebir produto agora não falar nada ir ficar , ir ter dinheiro volta , reenvio produto porque quase 30 dia compra continuar saber . não recomendar ."
5,BOM ,2018-04-26 00:00:00,1,bom
5,Produto muito bom e de ótimo material.,2017-12-15 00:00:00,1,produto bom bom material .
5,"Otima Venda, tudo perfeito.",2017-12-09 00:00:00,1,"otimar venda , tudo perfeito ."
5,Otimo produto entregue ANTES do prazo estipulado... RECOMENDO... ,2018-03-25 00:00:00,1,otimo produto entregar antes prazo estipular ... recomendar ...
5,super recomendo,2018-03-22 00:00:00,1,super recomer
5,"Objeto com pequeno defeito mas que fornecedor já está enviando outro sem ônus.
Obs.:fornecedor super prestativo me posicionando através de e-mail.Parabéns.",2018-01-24 00:00:00,1,objeto pequeno defeito fornecedor enviar outro ônus . obs . : fornecedor super prestativo posicionar através e-mail.parabéns .
5,Vendedor muito bom ,2017-12-08 00:00:00,1,vendedor bom
5,Melhor loja virtual,2017-12-27 00:00:00,1,bom loja virtual
5,"Chegou uma correspondência e no dia segui te chegou a outra, logo achei que tinham mandado apenas 1 mas deu tudo certo.",2017-12-19 00:00:00,1,"chegar correspondência dia segui chegar outro , logo achar mandar apenas 1 dar tudo certo ."
1,Paguei e ainda não recebi e com toda certeza não receberei. Um simples controle remoto. Péssimo serviço. Loja não recomendada. Paguei à vista. A data de compra foi 13/12.,2017-12-28 00:00:00,0,paguei ainda não recebir todo certeza não receber . simples controle remoto . péssimo serviço . loja não recomendar . paguei ver . data compra 13/12 .
5,Ótimo preço eproduto,2017-12-27 00:00:00,1,bom preço eproduto
5,"MUITO BOM O PRODUTO E A ENTREGA, RECOMENDO A TODOS",2018-02-24 00:00:00,1,"bom produto entregar , recomer todo"
5,"Entrega super rápida, e produto de qualidade, recomendo!",2018-04-06 00:00:00,1,"entregar super rápido , produto qualidade , recomer !"
1,"o produto chegou quebrado e com marcadas de já ser usado, estou tentando fazer a troca e não to conseguindo",2018-01-04 00:00:00,0,"produto chegar quebrar marcar usar , tentar fazer troca não to conseguir"
1,Não recebi nem o código de rastreamento do produto ! ,2018-05-04 00:00:00,0,não recebir código rastreamento produto !
1,"Já comprei vários produtos pelo site lannister.com e sempre recebi bem antes do previsto, este é o segundo tapete que compro, e assim como o outro chegou atrasado. No site não obtém o rastreamento.",2018-04-18 00:00:00,0,"comprar vários produto site lannister.com sempre recebir bem antes prever , segundo tapete compro , assim outro chegar atrasado . site não obter rastreamento ."
5,"Amei o produto, entrega bem antes da data prevista!!!",2018-04-19 00:00:00,1,"ameir produto , entregar bem antes data prever ! ! !"
1,"O produto veio errado não tive nenhum respaldo para troca ou devolução do dinheiro, infelizmente terei que entrar com uma ação judicial para resolver o meu problema ",2017-12-13 00:00:00,0,"produto vir errar não nenhum respaldo trocar devolução dinheiro , infelizmente entrar ação judicial resolver problema"
1,"Meu produto veio diferente e não tem e mail de contato com alguém para resolver meu problema,estou muito triste com esta compra,principalmente por ter nao contato disponível como no mercadolivre.",2017-10-28 00:00:00,0,"produto vir diferente não mail contato alguém resolver problema , tristir compra , principalmente ter nao contato disponível mercadolivre ."
1,Antes de recomendar a loja preciso ver se a loja irá trocar o produto que veio com defeito. Para mim minha compra não foi finalizada ainda.,2018-05-08 00:00:00,0,antes recomendar loja preciso ver loja ir trocar produto vir defeito . eu comprar não finalizar ainda .
5,Ok,2017-06-27 00:00:00,1,ok
5,satisfeita com a compra realizada.,2017-07-19 00:00:00,1,se atisfeite compra realizar .
5,"lannister estão de parabéns, Otimo!!",2018-02-22 00:00:00,1,"lannister parabéns , otimo ! !"
5,"No site da lannister a informação do tipo de saco descartável é NANO. No site não diz o número, por isso recebi o NANO 11 que é maior que o saco do aspirador, vou ver se funciona corretamente. ",2018-07-21 00:00:00,1,"site lannister informação tipo saco descartável nano . site não dizer número , recebi nano 11 grande saco aspirador , ir ver funcionar corretamente ."
5,"Envio rapido, produto conforme descrito no anuncio.",2017-08-22 00:00:00,1,"envio rapir , produto conforme descrever anuncio ."
5,Envio rapido... Produto 100%,2017-08-16 00:00:00,1,envio rapir ... produto 100 %
5,otimo!,2017-08-26 00:00:00,1,otimo !
5,ÓTIMO,2017-08-01 00:00:00,1,bom
5,"Ótimo material, feito com um excelente acabamento!
Recomendo!",2018-04-27 00:00:00,1,"bom material , fazer excelente acabamento ! recomendar !"
5,"Produto muito bom , chegou no prazo",2018-04-04 00:00:00,1,"produto bom , chegar prazo"
5,"Escolhi o produto, paguei o produto, recebi exatamente o que havia escolhido e pago. Não precisa de mais nada.",2018-07-27 00:00:00,1,"escolhi produto , paguei produto , recebir exatamente haver escolher pagar . não precisar nada ."
5,Produto chegou antes do prazo!,2017-12-07 00:00:00,1,produto chegar antes prazo !
5,O produto chegou antes do prazo muito satisfeito parabens !!!,2017-11-04 00:00:00,1,produto chegar antes prazo satisfeito parabem ! ! !
5,Mistura super bem... ótimo. ,2018-04-12 00:00:00,1,mistura super bem ... bom .
1,Produto não entregue,2018-03-18 00:00:00,0,produto não entregar
5,"Ótimo, recebi antes do prazo de entrega, super recomendo a loja.",2017-08-16 00:00:00,1,"bom , recebir antes prazo entregar , super recomendar loja ."
5,produto entregue no prazo.,2018-06-26 00:00:00,1,produto entregar prazo .
5,Otimo,2018-02-21 00:00:00,1,otimo
5,"Serviço de entrega muito eficiente , o produto chegou com menos da metade do prazo limite .",2017-03-15 00:00:00,1,"serviço entrega eficiente , produto chegar pouco metade prazo limite ."
5,"negociação rápida e honesta, recomendo a todos",2018-01-05 00:00:00,1,"negociação rápido honesto , recomer todo"
1,recebi o produto errado ,2018-07-24 00:00:00,0,recebir produto errar
5,entregue bem rapido,2018-08-16 00:00:00,1,entregar bem rapir
5,Joico já fala por si só. Produto excelente .,2018-08-11 00:00:00,1,joico falar se . produto excelente .
5,Chegou antes do prazo esperado,2018-05-12 00:00:00,1,chegar antes prazo esperar
5,rápido e eficaz ,2018-08-18 00:00:00,1,rápido eficaz
5,"Compensa comprar. Pra quem quer um material de reserva pra usar em treinos, vale bastante.",2017-10-10 00:00:00,1,"compensa comprar . pra quer material reserva pra usar treino , valer bastante ."
5,produto de ótima qualidade. ,2017-10-31 00:00:00,1,produto ótimo qualidade .
5,Excelente produto,2018-05-16 00:00:00,1,excelente produto
5,"Produto bem embalado, em perfeitas condições.",2018-04-07 00:00:00,1,"produto bem embalar , perfeito condição ."
5,"Gostei de comprar, site bem fácil de comprar e o produto chegou conforme esperava parabéns ",2018-03-25 00:00:00,1,"gostar comprar , site bem fácil comprar produto chegar conforme esperar parabéns"
5,"Muito bom atendimento, entrega antes do prazo. Recomendo...",2018-01-05 00:00:00,1,"bom atendimento , entregar antes prazo . recomendar ..."
5,"Muito bom, entregou no prazo",2018-06-19 00:00:00,1,"bom , entregar prazo"
5,Recomendo com certeza! Assim que estiver na metade vou adquirir outra oferta semelhante!,2018-04-03 00:00:00,1,recomendar certeza ! assim metade ir adquirir outro oferta semelhante !
1,"A loja está optando por um meio de transporte sabidamente com problemas estruturais, sem compromisso com os clientes.",2018-02-24 00:00:00,0,"loja optar meio transporte sabidamente problema estrutural , compromisso cliente ."
1,nao posso avaliar nada ate hj na recebi nada,2018-02-21 00:00:00,0,nao poder avaliar nada ate hj recebir nada
1,"precisava urgente do equipamento para uma pesquisa, porém passou do prazo de entrega e nao me dão nenhuma resposta!!!",2018-02-22 00:00:00,0,"precisar urgente equipamento pesquisa , porém passar prazo entregar nao dar nenhum resposta ! ! !"
5,Produto entregue sem problemas,2017-11-09 00:00:00,1,produto entregar problema
1,Não recebi nada até agora,2018-03-18 00:00:00,0,não recebir nada agora
1,"A loja lannister é referência na entrega de seus produtos sempre comprei e recebo muito antes do prazo, mas esse parceiro, nãorecomendo.",2018-08-08 00:00:00,0,"loja lannister referência entregar produto sempre compr receber antes prazo , parceiro , nãorecomer ."
5,Foi ótimo....ok...,2018-07-31 00:00:00,1,bom .... ok ...
5,As crianças adoraram!,2017-12-11 00:00:00,1,criança adorar !
5,"Recebi o produto bem antes do prazo. Ainda não foi testado, pois, é presente e não foi entregue.",2018-04-27 00:00:00,1,"recebir produto bem antes prazo . ainda não testar , pois , presente não entregar ."
5,"Muito bom o atendimento na compra, entrega super rápida e ótimo produto. ",2017-07-07 00:00:00,1,"bom atendimento compra , entregar super rápir bom produto ."
5,Otimo,2017-06-21 00:00:00,1,otimo
5,"Meu filho adorou! Vai usar até a alfabetização com certeza. No momento, com 2 anos, só rabisca!
Uma ótima alternativa pra sair do tablet!!!",2017-04-29 00:00:00,1,"Filho adorar ! ir usar alfabetização certeza . momento , 2 ano , rabiscar ! ótima alternativa pra sair tablet ! ! !"
5,Amei a Lousa e chegou bem antes do prazo ,2017-02-14 00:00:00,1,ameir lousa chegar bem antes prazo
5,"Loja muito atenciosa com o pedido, mandou mensagem no Watts avisando que estaria postando no outro dia.",2017-06-24 00:00:00,1,"loja atencioso pedir , mandar mensagem watts avisar estar postar outro dia ."
5,Muito bom,2017-10-17 00:00:00,1,bom
5,Vamos aguardar para ver durabilidade do produto,2018-01-26 00:00:00,1,ir aguardar ver durabilidade produto
1,"Senhores é lamentável que a targaryen trate os clientes das lojas lannister com esse descaso, 
Não tenho um num de telefone para reclamar, enviei e-mail, não obtive resposta. totalmente insatisfeita.
",2018-03-22 00:00:00,0,"senhor lamentável targaryen tratar cliente loja lannister descaso , não telefone reclamar , enviei e-mail , não obtiver resposta . totalmente insatisfeito ."
5,Produto conforme descrição e entregue dentro do prazo. ,2017-12-06 00:00:00,1,produto conforme descrição entregar dentro prazo .
5,ótimo,2017-12-29 00:00:00,1,bom
5,"So fiquei um pouquinho chateada porque o nome impresso ma caneca veio falhadinho... mas era pro meu marido e ele disse que tudo bem daquele jeito.. mas no geral, tudo otimo!",2018-03-02 00:00:00,1,"so fiquei pouquinho chatear porque nome impresso ma caneca vir falhadinho ... pro marer dizer tudo bem de aquele jeito .. geral , tudo otimo !"
1,"Produto chegou quebrado, em uma avaliação inicial nos pareceu ser uma embalagem que não garante a integridade de um produto feito em vidro.",2017-12-20 00:00:00,0,"produto chegar quebrado , avaliação inicial parecer embalagem não garantir integridade produto fazer vidro ."
1,RECUSEI A ENTREGA DO PRODUTO PORQUE CHEGOU TODO QUEBRADO ESTOU NO AGUARDO DO RESSARCIMENTO DO VALOR.,2017-07-22 00:00:00,0,recusei Entrega produto porque chegar todo quebrar aguardo ressarcimento valor .
1,"Produto chegou quebrado, ficaram de trocar",2017-08-16 00:00:00,0,"produto chegar quebrado , ficar trocar"
5,Muito bom comprar pela lannister.com,2017-04-08 00:00:00,1,bom comprar lannister.com
5,Recebi o produto antes do prazo previsto. Em perfeito estado e muito bem embalado. Totalmente satisfeito.,2018-02-09 00:00:00,1,recebir produto antes prazo prever . perfeito estar bem embalar . totalmente satisfeito .
5,amei o produto ja estou usando,2018-02-09 00:00:00,1,ameir produto Ja usar
5,"Adorei a compra, entrega super rápida.",2017-06-07 00:00:00,1,"Adorei compra , entregar super rápido ."
1,"Produto com madeira rustica, mal acabada, veio descolada do suporte, não foi lixada nem envernizada. O coador veio com aro menor que o aro do suporte.",2018-08-22 00:00:00,0,"produto madeiro rustico , mal acabar , vir descolar suporte , não lixar envernizar . coador vir aro pequeno aro suporte ."
1,A solda de uma das hastes metálicas se desfez enquanto eu desembalava o produto. Estou aguardando orientação para devolução.,2018-05-10 00:00:00,0,solda haste metálico desfez enquanto desembalar produto . aguardar orientação devolução .
5,Tudo perfeito!,2017-09-05 00:00:00,1,tudo perfeito !
5,gostei muito,2017-05-10 00:00:00,1,gostar
5,EXCELENTE !!!!,2018-02-21 00:00:00,1,excelente ! ! ! !
5,"Um dos produtos chegou com atraso, mas fora isso sempre que peço chega tudo direitinho.",2017-10-04 00:00:00,1,"produto chegar atraso , sempre peço chegar tudo direitinho ."
5,A encomenda chegou antes do prazo. Muito bom!,2018-02-16 00:00:00,1,encomenda chegar antes prazo . bom !
1,Não recebemos o produto,2018-01-27 00:00:00,0,não receb produto
5,Otimo ,2017-06-28 00:00:00,1,otimo
5,Produto bom e entrega rápida. ,2018-08-16 00:00:00,1,produto bom entrega rápido .
5,Produto muito bom e entrega rápida ,2018-01-20 00:00:00,1,produto bom entrega rápido
